Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Other small states,OSS,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.188763633,0.24773217,0.24773217,0.264003474,3.989580472,8.195828941,8.195828941,8.196487056,8.196487056
Pakistan,PAK,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Panama,PAN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.7,1.7,1.7,1.7,1.7,11.6,26.8,26.8,26.8
Peru,PER,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.6,0.5,0.5,0.5,0.5,0.5,0.5,8,8
Philippines,PHL,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.1,1.2,1.2,1.2,1.2,1.2,1.7,1.7,1.7
Palau,PLW,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.3,83,83,83,100,100,100,100,100
Papua New Guinea,PNG,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1
Poland,POL,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6
Pre-demographic dividend,PRE,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.042826796,1.246331258,1.374063396,1.348558523,1.17824167,1.203275924,1.25828703,1.256247955,1.256247955
Puerto Rico (US),PRI,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.7,1.7,1.8,1.7,1.7,1.8,1.8,1.8,1.8
"Korea, Dem. People's Rep.",PRK,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,0,0,0,0,0
Portugal,PRT,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,6.7,8.4,16.2,16.6,16.6,16.8,16.8,16.9,16.9
Paraguay,PRY,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
West Bank and Gaza,PSE,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,0,0,0,0,0,0
Pacific island small states,PSS,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,3.107407826,6.664053428,6.664053428,6.664053428,7.329025828,7.329025828,7.171523612,7.171523612,7.171523612
Post-demographic dividend,PST,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,19.8168039,23.66998674,24.21272648,24.72755509,24.96485067,25.33215125,22.66526719,22.69790876,22.5126191
French Polynesia,PYF,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,0,0,0,0,0
Qatar,QAT,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2,0.2,1.7,1.7,1.7,2.3,2.3,2.3,2.3
Romania,ROU,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,8.4,8.5,23.1,23.1,23.1,23.1,23.1,23.1,23.1
Russian Federation,RUS,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,3,3,3,3,3,2.2,2.2,2.2,2.2
Rwanda,RWA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
South Asia,SAS,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.25255048,0.25255048,0.25255048,0.276551356,0.276551356,0.276551356,0.276551356,0.276551356,0.333778112
Saudi Arabia,SAU,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.6,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Sudan,SDN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,16,16,16,16,16,16,16,16
Senegal,SEN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.1,1.1,1.1,1.1,1.1,1.1,1.9,1.9,1.9
Singapore,SGP,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sierra Leone,SLE,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.5,0.5,0.5,0.5,0.5,0.5,1.6,1.6,1.6
El Salvador,SLV,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
San Marino,SMR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
"Somalia, Fed. Rep.",SOM,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,0,0,0,0,0
Serbia,SRB,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.622161241,2.724266983,3.358617062,3.345820321,3.478146112,3.627674864,3.657382604,3.656281439,3.656281439
South Sudan,SSD,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Sub-Saharan Africa,SSF,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.295518658,2.38490509,2.94023419,2.929031539,4.897196593,7.014804376,7.04106282,7.040089509,7.040089509
Small states,SST,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.168678654,4.557632389,4.763505092,4.767979923,6.209556053,7.336326822,7.230376445,7.230549879,7.230549879
Sao Tome and Principe,STP,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,0,0,0,0,0
Suriname,SUR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Slovak Republic,SVK,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Slovenia,SVN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,100,100,100,100,100,2.3,2.3,2.3,2.3
Sweden,SWE,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,8,8.2,15.2,15.2,15.4,15.4,15.8,15.8,15.8
Eswatini,SWZ,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Sint Maarten (Dutch part),SXM,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,5.3,8.7,8.7,8.7,8.7,8.7,8.7,8.7
Seychelles,SYC,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,15.7,32.8,32.8,32.8,32.8
Syrian Arab Republic,SYR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Turks and Caicos Islands,TCA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Chad,TCD,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.522581891,4.380235404,4.382124253,4.518782604,4.821393798,4.884793874,4.9007569,4.9007569,4.905215787
Europe & Central Asia (IDA & IBRD countries),TEC,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,3.00878406,3.00746395,3.058319987,3.058319987,3.058538626,3.035994031,3.178639768,3.179076796,3.179076796
Togo,TGO,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Thailand,THA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.9,1.9,1.9,1.9,1.9,4.4,4.4,4.4,4.8
Tajikistan,TJK,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Turkmenistan,TKM,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,3,3,3,3,3,3,3,3,3
Latin America & the Caribbean (IDA & IBRD countries),TLA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,3.143779664,8.478926353,8.878061722,17.586018,20.70796724,20.95190882,21.23367395,22.78583684,22.78319914
Timor-Leste,TLS,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.07264279,1.061602793,1.048661851,1.048657458,1.048661851,1.098918933,1.098918933,1.098918933,1.098918933
Tonga,TON,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.5,1.5,1.5,1.5,0.1,0.1,0.1,0.1,0.1
South Asia (IDA & IBRD),TSA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.25255048,0.25255048,0.25255048,0.276551356,0.276551356,0.276551356,0.276551356,0.276551356,0.333778112
Sub-Saharan Africa (IDA & IBRD countries),TSS,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.295518658,2.38490509,2.94023419,2.929031539,4.897196593,7.014804376,7.04106282,7.040089509,7.040089509
Trinidad and Tobago,TTO,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,0,0,0,0,0
Tunisia,TUN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.1,1,1,1,1,1,1,1,1
Turkiye,TUR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1,0.1,0.1,0.1,0.1,0.1,1.8,1.8,1.8
Tuvalu,TUV,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,0,0,0,0,0
Tanzania,TZA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,3,2.5,3,3,3,3,3,3,3
Uganda,UGA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Ukraine,UKR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,3.4,3.4,3.4,3.4,3.4,3.4,9.2,9.2,9.2
Upper middle income,UMC,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.641724194,4.785590648,5.155276468,8.414394983,8.807830383,9.100927105,9.173849702,9.57111419,9.575081537
Uruguay,URY,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.3,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8
United States,USA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,27.7,41.1,41,41.1,41.1,37.4,19,19,19.1
Uzbekistan,UZB,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
St. Vincent and the Grenadines,VCT,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"Venezuela, RB",VEN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,3.5,3.5,3.5,3.5,3.5,4.3,4.3,4.4,4.3
British Virgin Islands,VGB,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1,0.1,0,0,0,0,0,0,0
Virgin Islands (U.S.),VIR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8,0.9,0.8,0.9,0.9,0.5,0.9,0.9,0.9
Viet Nam,VNM,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Vanuatu,VUT,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,0,0,0,0,0
World,WLD,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,9.006208329,11.40533175,11.71978683,13.20322707,13.88251828,14.21287594,13.46641427,13.70424499,13.67968155
Samoa,WSM,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Kosovo,XKX,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
"Yemen, Rep.",YEM,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
South Africa,ZAF,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,12.1,12.1,12.1,12.1,14.6,15.5,15.5,15.5,15.5
Zambia,ZMB,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Zimbabwe,ZWE,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
