Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.29449464,60.57616645,60.81839291,61.07405428,61.32599738,60.81800661,60.87653574,62.12886414,62.46216433
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.52,69.733,69.953,70.08,70.349,68.817,67.452,70.925,71.146
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.88211799,64.31014079,64.6098589,65.1728901,65.58286911,65.41147907,64.87646341,66.36006053,67.05383189
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.267,80.391,80.506,80.614,80.74,80.591,80.42,80.956,80.999
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.326,69.709,70.068,70.415,70.746,70.156,67.282,71.698,72.003
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.45365854,81.65365854,82.15609756,82.20487805,82.70243902,82.45609756,82.25365854,82.5097561,82.86097561
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.907,76.155,76.396,76.621,76.855,74.141,73.752,76.799,77.654
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.977,68.683,69.788,71.116,71.245,69.651,70.704,72.037,72.324
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.46829268,82.20487805,82.66097561,82.86097561,83.16341463,83.06341463,83.16585366,82.1195122,82.60731707
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.05121951,82.40731707,82.55121951,82.80243902,82.80487805,82.64878049,82.5,82.7,83.19512195
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.54390244,83.24390244,82.94634146,83.34634146,83.49756098,82.19512195,82.64634146,82.7,83.7
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.214,72.052,71.879,71.606,71.532,71.452,69.085,71.481,71.479
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.06,75.55,76.071,76.491,76.865,75.583,74.204,77.088,77.814
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.79390244,83.98487805,84.0997561,84.21097561,84.35634146,84.56,84.44560976,83.99634146,84.04121951
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.024,72.549,72.996,73.369,73.658,71.195,70.131,73.503,74.402
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.279,62.526,62.725,62.825,62.939,61.596,61.225,63.549,63.646
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.65121951,70.95121951,71.2,71.4,71.6,71.8,71.9,72.04878049,72.24878049
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.398,69.635,69.842,69.993,70.127,70.059,69.301,70.528,70.668
